"Código","Unidade Territorial","UF","Referência","Quantidade de famílias beneficiárias do Programa Bolsa Família em situação de trabalho infantil","Quantidade de pessoas beneficiárias do Programa Bolsa Família em situação de trabalho infantil"
"412555","SÃO MANOEL DO PARANÁ","PR","02/2020","0",""
"410337","BRASILÂNDIA DO SUL","PR","02/2020","0",""
"410050","ALTÔNIA","PR","02/2020","0",""
"411585","MERCEDES","PR","02/2020","0","0"
"410930","GUARANIAÇU","PR","02/2020","2","2"
"410420","CAMPO LARGO","PR","02/2020","0",""
"412665","SULINA","PR","02/2020","3","4"
"410045","ALTAMIRA DO PARANÁ","PR","02/2020","0",""
"412110","QUINTA DO SOL","PR","02/2020","0",""
"410660","CRUZEIRO DO OESTE","PR","02/2020","1","1"
"411400","MAMBORÊ","PR","02/2020","0",""
"412550","SÃO JOSÉ DOS PINHAIS","PR","02/2020","19","30"
"411170","JABOTI","PR","02/2020","0",""
"411990","PONTA GROSSA","PR","02/2020","3","5"
"411065","IRACEMA DO OESTE","PR","02/2020","0",""
"410715","DIAMANTE DOESTE","PR","02/2020","1","1"
"412865","VIRMOND","PR","02/2020","0",""
"410940","GUARAPUAVA","PR","02/2020","56","72"
"411745","OURO VERDE DO OESTE","PR","02/2020","0",""
"411580","MEDIANEIRA","PR","02/2020","1","1"
"411900","PÉROLA DOESTE","PR","02/2020","0",""
"412120","QUITANDINHA","PR","02/2020","0","0"
"410040","ALMIRANTE TAMANDARÉ","PR","02/2020","4","5"
"410185","ARIRANHA DO IVAÍ","PR","02/2020","0",""
"411575","MAUÁ DA SERRA","PR","02/2020","0",""
"412260","RONDON","PR","02/2020","0",""
"411373","LUIZIANA","PR","02/2020","0",""
"411180","JACAREZINHO","PR","02/2020","2","2"
"410335","BRAGANEY","PR","02/2020","0",""
"411750","PAIÇANDU","PR","02/2020","0","0"
"410425","CAMPO MAGRO","PR","02/2020","0",""
"410960","GUARATUBA","PR","02/2020","1","1"
"410810","FLÓRIDA","PR","02/2020","0",""
"412535","SÃO JORGE DO PATROCÍNIO","PR","02/2020","0",""
"412530","SÃO JORGE DO IVAÍ","PR","02/2020","1","1"
"410275","BELA VISTA DA CAROBA","PR","02/2020","0",""
"412667","TAMARANA","PR","02/2020","3","3"
"410030","AGUDOS DO SUL","PR","02/2020","0",""
"412862","ALTO PARAÍSO","PR","02/2020","1","1"
"411860","PAULA FREITAS","PR","02/2020","0",""
"410330","BORRAZÓPOLIS","PR","02/2020","0",""
"410970","IBAITI","PR","02/2020","1","2"
"411060","IPORÃ","PR","02/2020","2","2"
"410712","DIAMANTE DO SUL","PR","02/2020","0",""
"412125","RAMILÂNDIA","PR","02/2020","0",""
"411573","MATO RICO","PR","02/2020","16","22"
"411190","JAGUAPITÃ","PR","02/2020","0",""
"411760","PALMAS","PR","02/2020","0",""
"410990","ICARAÍMA","PR","02/2020","0",""
"411980","PLANALTO","PR","02/2020","0",""
"410190","ASSAÍ","PR","02/2020","0",""
"410430","CAMPO MOURÃO","PR","02/2020","2","2"
"410020","ADRIANÓPOLIS","PR","02/2020","38","52"
"411870","PAULO FRONTIN","PR","02/2020","0","0"
"412130","RANCHO ALEGRE","PR","02/2020","0",""
"410680","CRUZ MACHADO","PR","02/2020","13","17"
"411010","IMBITUVA","PR","02/2020","0",""
"412250","RONCADOR","PR","02/2020","0",""
"412460","SÃO CARLOS DO IVAÍ","PR","02/2020","0","0"
"412670","TAMBOARA","PR","02/2020","0",""
"411880","PEABIRU","PR","02/2020","0",""
"411770","PALMEIRA","PR","02/2020","1","1"
"410710","DIAMANTE DO NORTE","PR","02/2020","2","2"
"411210","JANDAIA DO SUL","PR","02/2020","0",""
"410832","FRANCISCO ALVES","PR","02/2020","0",""
"410010","ABATIÁ","PR","02/2020","0",""
"412860","VERÊ","PR","02/2020","0",""
"411570","MATINHOS","PR","02/2020","10","17"
"410900","GUAPIRAMA","PR","02/2020","0",""
"411020","INÁCIO MARTINS","PR","02/2020","0",""
"411970","PLANALTINA DO PARANÁ","PR","02/2020","0",""
"412135","RANCHO ALEGRE DOESTE","PR","02/2020","0",""
"411050","IPIRANGA","PR","02/2020","6","8"
"410440","CÂNDIDO DE ABREU","PR","02/2020","4","6"
"411540","MARMELEIRO","PR","02/2020","0","0"
"410322","BOM SUCESSO DO SUL","PR","02/2020","1","1"
"410200","ASSIS CHATEAUBRIAND","PR","02/2020","1","1"
"412140","REALEZA","PR","02/2020","0",""
"411230","JAPIRA","PR","02/2020","0",""
"411965","PITANGUEIRAS","PR","02/2020","0",""
"411410","MANDAGUAÇU","PR","02/2020","1","1"
"412450","SANTO INÁCIO","PR","02/2020","0",""
"412690","TAPIRA","PR","02/2020","0",""
"411780","PALMITAL","PR","02/2020","0","0"
"412500","SÃO JOÃO DO IVAÍ","PR","02/2020","0",""
"412240","ROLÂNDIA","PR","02/2020","0",""
"410700","CURIÚVA","PR","02/2020","0","0"
"411535","MARIPÁ","PR","02/2020","0","0"
"412855","VERA CRUZ DO OESTE","PR","02/2020","0",""
"410950","GUARAQUEÇABA","PR","02/2020","0",""
"412680","TAPEJARA","PR","02/2020","1","2"
"411240","JAPURÁ","PR","02/2020","0",""
"412430","SANTO ANTÔNIO DO PARAÍSO","PR","02/2020","0",""
"412853","VENTANIA","PR","02/2020","0",""
"412510","SÃO JOÃO DO TRIUNFO","PR","02/2020","1","1"
"410442","CANDÓI","PR","02/2020","0",""
"411530","MARIÓPOLIS","PR","02/2020","1","1"
"412790","TUNEIRAS DO OESTE","PR","02/2020","0",""
"412150","REBOUÇAS","PR","02/2020","4","4"
"410840","FRANCISCO BELTRÃO","PR","02/2020","0","0"
"411040","INDIANÓPOLIS","PR","02/2020","0","0"
"412405","SANTA TEREZINHA DE ITAIPU","PR","02/2020","0",""
"410210","ASTORGA","PR","02/2020","0","0"
"411260","JARDIM OLINDA","PR","02/2020","0",""
"410320","BOM SUCESSO","PR","02/2020","1","1"
"412410","SANTO ANTÔNIO DA PLATINA","PR","02/2020","0",""
"412395","SANTA MÔNICA","PR","02/2020","0",""
"410910","GUAPOREMA","PR","02/2020","0",""
"412520","SÃO JORGE DOESTE","PR","02/2020","0",""
"410445","CANTAGALO","PR","02/2020","1","1"
"411790","PALOTINA","PR","02/2020","0",""
"412700","TEIXEIRA SOARES","PR","02/2020","0",""
"410690","CURITIBA","PR","02/2020","19","26"
"412850","WENCESLAU BRAZ","PR","02/2020","0",""
"412770","TOLEDO","PR","02/2020","1","2"
"411520","MARINGÁ","PR","02/2020","1","1"
"412210","RIO BOM","PR","02/2020","0",""
"412540","SÃO JOSÉ DA BOA VISTA","PR","02/2020","0",""
"410315","BOM JESUS DO SUL","PR","02/2020","0",""
"411960","PITANGA","PR","02/2020","8","9"
"411280","JOAQUIM TÁVORA","PR","02/2020","0",""
"411030","INAJÁ","PR","02/2020","0",""
"412170","RESERVA","PR","02/2020","0",""
"410220","ATALAIA","PR","02/2020","0",""
"412390","SANTA MARIANA","PR","02/2020","0",""
"411510","MARILUZ","PR","02/2020","9","16"
"412270","SABÁUDIA","PR","02/2020","0",""
"410450","CAPANEMA","PR","02/2020","0","0"
"411800","PARAÍSO DO NORTE","PR","02/2020","1","1"
"411560","MATELÂNDIA","PR","02/2020","0","0"
"411500","MARILENA","PR","02/2020","0",""
"410280","BELA VISTA DO PARAÍSO","PR","02/2020","0","0"
"412710","TELÊMACO BORBA","PR","02/2020","0",""
"412545","SÃO JOSÉ DAS PALMEIRAS","PR","02/2020","16","31"
"411290","JUNDIAÍ DO SUL","PR","02/2020","0",""
"412840","URAÍ","PR","02/2020","0",""
"410670","CRUZEIRO DO SUL","PR","02/2020","0",""
"411810","PARANACITY","PR","02/2020","0",""
"412175","RESERVA DO IGUAÇU","PR","02/2020","34","56"
"410845","FOZ DO JORDÃO","PR","02/2020","13","14"
"412385","SANTA MARIA DO OESTE","PR","02/2020","0",""
"411490","MARILÂNDIA DO SUL","PR","02/2020","0",""
"410230","BALSA NOVA","PR","02/2020","0",""
"411007","IMBAÚ","PR","02/2020","1","1"
"410310","BOCAIÚVA DO SUL","PR","02/2020","0",""
"411295","JURANDA","PR","02/2020","0",""
"412382","SANTA LÚCIA","PR","02/2020","0",""
"411342","LIDIANÓPOLIS","PR","02/2020","7","10"
"412280","SALGADO FILHO","PR","02/2020","0",""
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","02/2020","0","0"
"410460","CAPITÃO LEÔNIDAS MARQUES","PR","02/2020","0",""
"411820","PARANAGUÁ","PR","02/2020","0","0"
"410657","CRUZEIRO DO IGUAÇU","PR","02/2020","0",""
"410480","CASCAVEL","PR","02/2020","4","8"
"411940","PIRAÍ DO SUL","PR","02/2020","0",""
"411480","MARIALVA","PR","02/2020","8","11"
"412720","TERRA BOA","PR","02/2020","0",""
"412180","RIBEIRÃO CLARO","PR","02/2020","0",""
"412370","SANTA ISABEL DO IVAÍ","PR","02/2020","1","1"
"411325","LARANJAL","PR","02/2020","5","6"
"412830","UNIFLOR","PR","02/2020","0",""
"412730","TERRA RICA","PR","02/2020","0",""
"411300","JUSSARA","PR","02/2020","22","31"
"410465","CARAMBEÍ","PR","02/2020","0",""
"412820","UNIÃO DA VITÓRIA","PR","02/2020","0","0"
"410855","GODOY MOREIRA","PR","02/2020","0",""
"410655","CORUMBATAÍ DO SUL","PR","02/2020","0",""
"411005","IGUATU","PR","02/2020","0",""
"411470","MARIA HELENA","PR","02/2020","0",""
"410470","CARLÓPOLIS","PR","02/2020","3","4"
"412780","TOMAZINA","PR","02/2020","0",""
"410540","CHOPINZINHO","PR","02/2020","0","0"
"410610","CONSELHEIRO MAIRINCK","PR","02/2020","0",""
"410240","BANDEIRANTES","PR","02/2020","0",""
"412190","RIBEIRÃO DO PINHAL","PR","02/2020","0",""
"412788","TUNAS DO PARANÁ","PR","02/2020","0",""
"411830","PARANAPOEMA","PR","02/2020","0",""
"411340","LEÓPOLIS","PR","02/2020","0",""
"411930","PINHÃO","PR","02/2020","0",""
"412360","SANTA INÊS","PR","02/2020","0",""
"412863","DOUTOR ULYSSES","PR","02/2020","0",""
"412760","TIJUCAS DO SUL","PR","02/2020","0",""
"410305","BOA VISTA DA APARECIDA","PR","02/2020","3","3"
"411460","MARECHAL CÂNDIDO RONDON","PR","02/2020","0",""
"410490","CASTRO","PR","02/2020","1","1"
"412200","RIO AZUL","PR","02/2020","1","1"
"411840","PARANAVAÍ","PR","02/2020","0","0"
"412350","SANTA HELENA","PR","02/2020","0",""
"412810","UMUARAMA","PR","02/2020","0",""
"412290","SALTO DO ITARARÉ","PR","02/2020","0",""
"411925","PINHAL DE SÃO BENTO","PR","02/2020","0",""
"411345","LINDOESTE","PR","02/2020","0",""
"410645","CORONEL DOMINGOS SOARES","PR","02/2020","0",""
"412300","SALTO DO LONTRA","PR","02/2020","0",""
"411000","IGUARAÇU","PR","02/2020","0",""
"410300","BOA ESPERANÇA","PR","02/2020","0",""
"411705","NOVA LARANJEIRAS","PR","02/2020","1","2"
"410500","CATANDUVAS","PR","02/2020","0",""
"412740","TERRA ROXA","PR","02/2020","0",""
"410550","CIANORTE","PR","02/2020","0","0"
"410510","CENTENÁRIO DO SUL","PR","02/2020","0",""
"412215","RIO BONITO DO IGUAÇU","PR","02/2020","0",""
"410250","BARBOSA FERRAZ","PR","02/2020","0","0"
"410890","GUAIRAÇÁ","PR","02/2020","0",""
"411450","MANOEL RIBAS","PR","02/2020","2","2"
"410580","COLOMBO","PR","02/2020","3","5"
"411350","LOANDA","PR","02/2020","0",""
"410600","CONGONHINHAS","PR","02/2020","0",""
"411845","PATO BRAGADO","PR","02/2020","0","0"
"411380","LUPIONÓPOLIS","PR","02/2020","0",""
"410640","CORNÉLIO PROCÓPIO","PR","02/2020","0","0"
"412795","TUPÃSSI","PR","02/2020","0",""
"412800","UBIRATÃ","PR","02/2020","72","109"
"412340","SANTA FÉ","PR","02/2020","0",""
"411920","PINHALÃO","PR","02/2020","1","1"
"411590","MIRADOR","PR","02/2020","0",""
"410520","CERRO AZUL","PR","02/2020","0",""
"410980","IBIPORÃ","PR","02/2020","0",""
"412217","RIO BRANCO DO IVAÍ","PR","02/2020","0",""
"410304","BOA VENTURA DE SÃO ROQUE","PR","02/2020","13","16"
"412320","SANTA CECÍLIA DO PAVÃO","PR","02/2020","0",""
"411360","LOBATO","PR","02/2020","0",""
"410560","CIDADE GAÚCHA","PR","02/2020","0",""
"410260","BARRACÃO","PR","02/2020","0",""
"411850","PATO BRANCO","PR","02/2020","0",""
"411545","MARQUINHO","PR","02/2020","7","8"
"411910","PIÊN","PR","02/2020","0",""
"411440","MANGUEIRINHA","PR","02/2020","0",""
"412160","RENASCENÇA","PR","02/2020","0","0"
"410620","CONTENDA","PR","02/2020","0",""
"410630","CORBÉLIA","PR","02/2020","0",""
"412310","SANTA AMÉLIA","PR","02/2020","0",""
"410895","GUAMIRANGA","PR","02/2020","2","3"
"411435","MANFRINÓPOLIS","PR","02/2020","0","0"
"412750","TIBAGI","PR","02/2020","0",""
"410650","CORONEL VIVIDA","PR","02/2020","0","0"
"412796","TURVO","PR","02/2020","0",""
"410965","HONÓRIO SERPA","PR","02/2020","0",""
"412220","RIO BRANCO DO SUL","PR","02/2020","10","10"
"412420","SANTO ANTÔNIO DO CAIUÁ","PR","02/2020","0",""
"412627","SAUDADE DO IGUAÇU","PR","02/2020","0",""
"411095","ITAIPULÂNDIA","PR","02/2020","0",""
"411720","NOVA OLÍMPIA","PR","02/2020","0",""
"410770","FÊNIX","PR","02/2020","0",""
"411370","LONDRINA","PR","02/2020","2","3"
"410360","CAMBARÁ","PR","02/2020","0",""
"412440","SANTO ANTÔNIO DO SUDOESTE","PR","02/2020","3","3"
"410140","APUCARANA","PR","02/2020","0",""
"412033","PRADO FERREIRA","PR","02/2020","0",""
"410130","ANTÔNIO OLINTO","PR","02/2020","28","38"
"412035","PRANCHITA","PR","02/2020","0",""
"411100","ITAMBARACÁ","PR","02/2020","0",""
"411885","PEROBAL","PR","02/2020","0",""
"412040","PRESIDENTE CASTELO BRANCO","PR","02/2020","0",""
"410773","FERNANDES PINHEIRO","PR","02/2020","0",""
"412625","SARANDI","PR","02/2020","0",""
"412470","SÃO JERÔNIMO DA SERRA","PR","02/2020","0","0"
"411710","NOVA LONDRINA","PR","02/2020","0","0"
"411721","NOVA SANTA BÁRBARA","PR","02/2020","0",""
"410755","FAROL","PR","02/2020","0",""
"411375","LUNARDELLI","PR","02/2020","0","0"
"410370","CAMBÉ","PR","02/2020","1","2"
"410347","CAFEZAL DO SUL","PR","02/2020","0",""
"411700","NOVA FÁTIMA","PR","02/2020","0",""
"412402","SANTA TEREZA DO OESTE","PR","02/2020","0",""
"411110","ITAMBÉ","PR","02/2020","0",""
"412788","TUNAS DO PARANÁ","PR","01/2020","0",""
"410655","CORUMBATAÍ DO SUL","PR","01/2020","0",""
"412820","UNIÃO DA VITÓRIA","PR","01/2020","0","0"
"411005","IGUATU","PR","01/2020","0",""
"410470","CARLÓPOLIS","PR","01/2020","3","4"
"411800","PARAÍSO DO NORTE","PR","01/2020","1","1"
"410240","BANDEIRANTES","PR","01/2020","0",""
"411470","MARIA HELENA","PR","01/2020","0",""
"411573","MATO RICO","PR","01/2020","16","22"
"410130","ANTÔNIO OLINTO","PR","01/2020","28","37"
"411160","IVATUBA","PR","01/2020","0",""
"410070","ALTO PIQUIRI","PR","01/2020","0",""
"412560","SÃO MATEUS DO SUL","PR","01/2020","1","1"
"410150","ARAPONGAS","PR","01/2020","0",""
"410850","GENERAL CARNEIRO","PR","01/2020","2","2"
"410442","CANDÓI","PR","01/2020","0",""
"411980","PLANALTO","PR","01/2020","0",""
"412635","SERRANÓPOLIS DO IGUAÇU","PR","01/2020","0",""
"410740","ENÉAS MARQUES","PR","01/2020","0",""
"410020","ADRIANÓPOLIS","PR","01/2020","38","52"
"412090","QUEDAS DO IGUAÇU","PR","01/2020","0","0"
"412510","SÃO JOÃO DO TRIUNFO","PR","01/2020","1","1"
"410725","DOURADINA","PR","01/2020","1","1"
"410300","BOA ESPERANÇA","PR","01/2020","0",""
"411080","IRETAMA","PR","01/2020","1","1"
"412130","RANCHO ALEGRE","PR","01/2020","0",""
"411729","NOVO ITACOLOMI","PR","01/2020","0","0"
"410465","CARAMBEÍ","PR","01/2020","0",""
"411300","JUSSARA","PR","01/2020","22","31"
"411610","MOREIRA SALES","PR","01/2020","1","1"
"411720","NOVA OLÍMPIA","PR","01/2020","0",""
"412280","SALGADO FILHO","PR","01/2020","0",""
"410855","GODOY MOREIRA","PR","01/2020","0",""
"412870","VITORINO","PR","01/2020","0",""
"412020","PORTO RICO","PR","01/2020","0",""
"410315","BOM JESUS DO SUL","PR","01/2020","0",""
"410180","ARAUCÁRIA","PR","01/2020","3","3"
"411690","NOVA ESPERANÇA","PR","01/2020","0",""
"410960","GUARATUBA","PR","01/2020","1","1"
"412033","PRADO FERREIRA","PR","01/2020","0",""
"410540","CHOPINZINHO","PR","01/2020","2","2"
"411500","MARILENA","PR","01/2020","0",""
"410140","APUCARANA","PR","01/2020","0",""
"411290","JUNDIAÍ DO SUL","PR","01/2020","0",""
"412370","SANTA ISABEL DO IVAÍ","PR","01/2020","1","1"
"411150","IVAIPORÃ","PR","01/2020","0","0"
"411095","ITAIPULÂNDIA","PR","01/2020","0",""
"410754","ESPIGÃO ALTO DO IGUAÇU","PR","01/2020","0",""
"412830","UNIFLOR","PR","01/2020","0",""
"411700","NOVA FÁTIMA","PR","01/2020","0",""
"411780","PALMITAL","PR","01/2020","0","0"
"412620","SAPOPEMA","PR","01/2020","0",""
"411890","PÉROLA","PR","01/2020","0",""
"412260","RONDON","PR","01/2020","0",""
"411325","LARANJAL","PR","01/2020","5","6"
"410340","CAFEARA","PR","01/2020","0",""
"410347","CAFEZAL DO SUL","PR","01/2020","0",""
"410660","CRUZEIRO DO OESTE","PR","01/2020","1","1"
"412570","SÃO MIGUEL DO IGUAÇU","PR","01/2020","0","0"
"412420","SANTO ANTÔNIO DO CAIUÁ","PR","01/2020","0",""
"412627","SAUDADE DO IGUAÇU","PR","01/2020","0",""
"412730","TERRA RICA","PR","01/2020","0",""
"412180","RIBEIRÃO CLARO","PR","01/2020","0",""
"410657","CRUZEIRO DO IGUAÇU","PR","01/2020","0",""
"410870","GRANDES RIOS","PR","01/2020","0",""
"411070","IRATI","PR","01/2020","26","32"
"412796","TURVO","PR","01/2020","0",""
"411480","MARIALVA","PR","01/2020","7","10"
"411410","MANDAGUAÇU","PR","01/2020","1","1"
"411810","PARANACITY","PR","01/2020","0",""
"411600","MIRASELVA","PR","01/2020","0",""
"411940","PIRAÍ DO SUL","PR","01/2020","0",""
"410773","FERNANDES PINHEIRO","PR","01/2020","0",""
"410810","FLÓRIDA","PR","01/2020","0",""
"410880","GUAÍRA","PR","01/2020","0","0"
"412400","SANTANA DO ITARARÉ","PR","01/2020","0",""
"411880","PEABIRU","PR","01/2020","0",""
"410405","CAMPO BONITO","PR","01/2020","0",""
"410670","CRUZEIRO DO SUL","PR","01/2020","0",""
"411560","MATELÂNDIA","PR","01/2020","0","0"
"412630","SENGÉS","PR","01/2020","0",""
"412535","SÃO JORGE DO PATROCÍNIO","PR","01/2020","0",""
"411100","ITAMBARACÁ","PR","01/2020","0",""
"411730","ORTIGUEIRA","PR","01/2020","2","2"
"411820","PARANAGUÁ","PR","01/2020","0","0"
"410460","CAPITÃO LEÔNIDAS MARQUES","PR","01/2020","0",""
"410845","FOZ DO JORDÃO","PR","01/2020","13","15"
"412175","RESERVA DO IGUAÇU","PR","01/2020","34","56"
"410280","BELA VISTA DO PARAÍSO","PR","01/2020","0","0"
"412853","VENTANIA","PR","01/2020","0",""
"411605","MISSAL","PR","01/2020","0",""
"410380","CAMBIRA","PR","01/2020","0",""
"410410","CAMPO DO TENENTE","PR","01/2020","0",""
"412770","TOLEDO","PR","01/2020","1","2"
"412720","TERRA BOA","PR","01/2020","0",""
"412000","PORECATU","PR","01/2020","0",""
"412120","QUITANDINHA","PR","01/2020","0","0"
"410425","CAMPO MAGRO","PR","01/2020","0",""
"411342","LIDIANÓPOLIS","PR","01/2020","7","10"
"412220","RIO BRANCO DO SUL","PR","01/2020","10","10"
"410730","DOUTOR CAMARGO","PR","01/2020","0",""
"410060","ALTO PARANÁ","PR","01/2020","0",""
"411370","LONDRINA","PR","01/2020","2","3"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","01/2020","0","0"
"410480","CASCAVEL","PR","01/2020","5","9"
"412065","QUARTO CENTENÁRIO","PR","01/2020","0",""
"412382","SANTA LÚCIA","PR","01/2020","0",""
"412840","URAÍ","PR","01/2020","0",""
"411007","IMBAÚ","PR","01/2020","1","1"
"412040","PRESIDENTE CASTELO BRANCO","PR","01/2020","0",""
"410970","IBAITI","PR","01/2020","1","2"
"410310","BOCAIÚVA DO SUL","PR","01/2020","0",""
"410360","CAMBARÁ","PR","01/2020","0",""
"410230","BALSA NOVA","PR","01/2020","0",""
"410975","IBEMA","PR","01/2020","0",""
"410210","ASTORGA","PR","01/2020","0","0"
"412060","PRUDENTÓPOLIS","PR","01/2020","2","2"
"412385","SANTA MARIA DO OESTE","PR","01/2020","0",""
"411295","JURANDA","PR","01/2020","0",""
"410790","FLORESTA","PR","01/2020","0",""
"412760","TIJUCAS DO SUL","PR","01/2020","0",""
"412150","REBOUÇAS","PR","01/2020","4","4"
"410440","CÂNDIDO DE ABREU","PR","01/2020","4","6"
"412880","XAMBRÊ","PR","01/2020","0",""
"412100","QUERÊNCIA DO NORTE","PR","01/2020","5","8"
"412660","SIQUEIRA CAMPOS","PR","01/2020","0",""
"411490","MARILÂNDIA DO SUL","PR","01/2020","0",""
"410680","CRUZ MACHADO","PR","01/2020","13","17"
"411722","NOVA SANTA ROSA","PR","01/2020","0",""
"411155","IVATÉ","PR","01/2020","0",""
"410650","CORONEL VIVIDA","PR","01/2020","0","0"
"410030","AGUDOS DO SUL","PR","01/2020","0",""
"412310","SANTA AMÉLIA","PR","01/2020","0",""
"412550","SÃO JOSÉ DOS PINHAIS","PR","01/2020","19","30"
"411435","MANFRINÓPOLIS","PR","01/2020","0","0"
"410350","CALIFÓRNIA","PR","01/2020","1","1"
"411430","MANDIRITUBA","PR","01/2020","3","6"
"410040","ALMIRANTE TAMANDARÉ","PR","01/2020","4","5"
"412125","RAMILÂNDIA","PR","01/2020","0",""
"412750","TIBAGI","PR","01/2020","0",""
"411400","MAMBORÊ","PR","01/2020","0",""
"410160","ARAPOTI","PR","01/2020","0",""
"411230","JAPIRA","PR","01/2020","0",""
"412402","SANTA TEREZA DO OESTE","PR","01/2020","0",""
"412530","SÃO JORGE DO IVAÍ","PR","01/2020","1","1"
"411530","MARIÓPOLIS","PR","01/2020","1","1"
"411390","MALLET","PR","01/2020","0",""
"411670","NOVA AURORA","PR","01/2020","1","1"
"412590","SÃO PEDRO DO PARANÁ","PR","01/2020","0",""
"410630","CORBÉLIA","PR","01/2020","0",""
"411580","MEDIANEIRA","PR","01/2020","1","1"
"410895","GUAMIRANGA","PR","01/2020","2","3"
"411725","NOVA PRATA DO IGUAÇU","PR","01/2020","0",""
"410370","CAMBÉ","PR","01/2020","1","2"
"411990","PONTA GROSSA","PR","01/2020","3","5"
"411125","ITAPERUÇU","PR","01/2020","1","1"
"410110","ANDIRÁ","PR","01/2020","0",""
"410715","DIAMANTE DOESTE","PR","01/2020","1","1"
"411570","MATINHOS","PR","01/2020","11","18"
"411440","MANGUEIRINHA","PR","01/2020","0",""
"411545","MARQUINHO","PR","01/2020","7","8"
"410920","GUARACI","PR","01/2020","0",""
"410770","FÊNIX","PR","01/2020","0",""
"410753","ENTRE RIOS DO OESTE","PR","01/2020","0",""
"410775","FIGUEIRA","PR","01/2020","12","14"
"411850","PATO BRANCO","PR","01/2020","0",""
"411040","INDIANÓPOLIS","PR","01/2020","0","0"
"410105","ANAHY","PR","01/2020","0",""
"410760","FAXINAL","PR","01/2020","0",""
"411915","PINHAIS","PR","01/2020","3","6"
"411260","JARDIM OLINDA","PR","01/2020","0",""
"412405","SANTA TEREZINHA DE ITAIPU","PR","01/2020","0",""
"410200","ASSIS CHATEAUBRIAND","PR","01/2020","1","1"
"410990","ICARAÍMA","PR","01/2020","0",""
"410620","CONTENDA","PR","01/2020","0",""
"410260","BARRACÃO","PR","01/2020","0",""
"412320","SANTA CECÍLIA DO PAVÃO","PR","01/2020","0",""
"411065","IRACEMA DO OESTE","PR","01/2020","0",""
"410560","CIDADE GAÚCHA","PR","01/2020","0",""
"412800","UBIRATÃ","PR","01/2020","72","107"
"411860","PAULA FREITAS","PR","01/2020","0","0"
"411750","PAIÇANDU","PR","01/2020","0","0"
"412160","RENASCENÇA","PR","01/2020","0","0"
"411965","PITANGUEIRAS","PR","01/2020","0",""
"411020","INÁCIO MARTINS","PR","01/2020","0",""
"412140","REALEZA","PR","01/2020","0",""
"411360","LOBATO","PR","01/2020","0",""
"412240","ROLÂNDIA","PR","01/2020","0",""
"410304","BOA VENTURA DE SÃO ROQUE","PR","01/2020","13","16"
"411535","MARIPÁ","PR","01/2020","0","0"
"410600","CONGONHINHAS","PR","01/2020","0",""
"411170","JABOTI","PR","01/2020","0",""
