"Código","Unidade Territorial","UF","Referência","Quantidade de pessoas em famílias beneficiárias do Programa Bolsa Família em situação de pobreza, segundo a faixa do Programa*","Quantidade de pessoas em famílias de baixa renda** beneficiárias do Programa Bolsa Família","Quantidade de pessoas em famílias com renda per capita mensal acima de meio salário-mínimo*** beneficiárias do Programa Bolsa Família"
"410820","FORMOSA DO OESTE","PR","07/2023","517","207","0"
"410820","FORMOSA DO OESTE","PR","08/2023","535","178","0"
"410820","FORMOSA DO OESTE","PR","03/2023","599","112","0"
"410820","FORMOSA DO OESTE","PR","09/2023","562","157","0"
"410820","FORMOSA DO OESTE","PR","05/2023","553","130","0"
"410820","FORMOSA DO OESTE","PR","10/2023","570","161","0"
"410820","FORMOSA DO OESTE","PR","04/2023","579","115","0"
"410820","FORMOSA DO OESTE","PR","11/2024","526","216","0"
"410820","FORMOSA DO OESTE","PR","02/2024","556","176","0"
"410820","FORMOSA DO OESTE","PR","12/2024","509","225","0"
"410820","FORMOSA DO OESTE","PR","06/2024","565","201","0"
"410820","FORMOSA DO OESTE","PR","05/2024","567","189","0"
"410820","FORMOSA DO OESTE","PR","03/2024","531","183","0"
"410820","FORMOSA DO OESTE","PR","07/2024","517","226","0"
"410820","FORMOSA DO OESTE","PR","09/2024","514","213","0"
"410820","FORMOSA DO OESTE","PR","01/2025","457","245","0"
"410820","FORMOSA DO OESTE","PR","10/2024","535","217","0"
"410820","FORMOSA DO OESTE","PR","08/2024","536","215","0"
"410820","FORMOSA DO OESTE","PR","04/2024","522","199","0"
